period,hhi_exp,hhi_imp,hhi_F,hhi_flat,hhi_bilat,mu_a,mu_b,aligncov,frag_exp,frag_imp,effrank_exp,effrank_imp,crossbloc_cnus,within_cn,within_us,clip_R,clip_C,clip_F,a_1,b_1,hhi_row_1,w_1,a_2,b_2,hhi_row_2,w_2,a_3,b_3,hhi_row_3,w_3,a_4,b_4,hhi_row_4,w_4
2017-12-01,0.48202259315477847,0.3600227904143414,0.14620702807877456,0.0328519508126209,0.03600395686983986,0.479048971144071,0.3542697938817253,0.05498216419493679,0.9449697384928959,0.8758570710931178,3.2933576145473724,2.128816619070746,0.08753836334712269,0.00387948533794794,0.19229747477605216,0.008338170732943259,0.05294836738521444,0.0008629357325593196,0.8222627785271008,0.9280957721123015,0.9025615734225966,0.18623983516932321,0.398405242659639,0.11500281529307294,0.3202194104838183,0.5379495497454404,0.6023967458806677,0.27910479194988924,0.3343360166399003,0.14745998865487603,0.2004911959795566,0.11649626384209419,0.9083027481931214,0.1283506264303604
2018-01-01,0.5007689877440449,0.41152178062446965,0.14657949001289497,0.04944351732403012,0.05222376823054076,0.5346715566279228,0.48599463712573243,0.07746787733713484,0.9457950529759855,0.8955868010965805,3.275770351482705,2.1122948140714537,0.0907236303002223,0.0029106889235261933,0.23841210522018208,0.008472049484313734,0.05395450481093357,0.0007634906718053671,0.8365750281436727,0.9318361200153905,0.8758339645468434,0.24455169988728212,0.39825470337024904,0.11572385597474535,0.3082134164324931,0.4680614588708568,0.5949402826697708,0.27140006322719756,0.33555410815520414,0.13232976294319737,0.20023051405462788,0.11624493701255487,0.8651259598862201,0.15505707829866372
2018-02-01,0.4979225168501043,0.4058824591977696,0.14003497459549752,0.04718126688972248,0.04981413476372796,0.5313796580291568,0.48562529223787565,0.0788734774114842,0.9460757583008943,0.8929401714318268,3.271589280787375,2.0957261045059967,0.09067248217982293,0.002838117795937037,0.23657491884460966,0.008533086603141822,0.0533971876788433,0.0008733939583582222,0.8386591589121932,0.9345564044759485,0.8961241776617391,0.23504621906990278,0.40014069258335244,0.11398655768855216,0.306682869304759,0.4331344270160178,0.580690984452473,0.26802531109421673,0.3336632363471522,0.16079879343296805,0.1994481429498815,0.11481151048884707,0.8330268359359813,0.17102056048111144
2018-03-01,0.4714707239741825,0.35728537787878234,0.14310709978868394,0.03088714503623931,0.034016121171212846,0.46882959600241647,0.3477419224647939,0.05280066864645597,0.9415551092032572,0.8728472764327879,3.276484300249395,2.082516432546448,0.09304965490306852,0.003912461403582875,0.1850138274826399,0.008675476260446312,0.056565791857653105,0.0013242398206788945,0.8348880555389595,0.9363086739301775,0.9713808433437525,0.16728640634416908,0.40254665869713435,0.11024451379018721,0.3138505117049099,0.5337306737934173,0.5634835532071423,0.2589497082688617,0.34526008901289196,0.15714879958658218,0.20025532682239952,0.12076625729254935,0.8943069535891894,0.1418341202758315
2018-04-01,0.509345885033485,0.4113921368976768,0.1503475858546392,0.05505230022301032,0.057797825894858816,0.5623373455522264,0.4989118551341592,0.08561007044885316,0.9482992893751975,0.8926549097021517,3.2488707889747808,2.064687674822695,0.08218834413093505,0.003122471173248026,0.2542294882909194,0.008750364427170176,0.05750329687826861,0.001012850077040113,0.8524491188557272,0.9415566680222218,0.9087241609521441,0.25542653996647874,0.4016597740314929,0.1094015200900971,0.3148041184474358,0.4590156139650258,0.5493815786580376,0.2557057036963455,0.33636878099199025,0.1435256328809001,0.1998793718511901,0.11898458226290609,0.8825160689436069,0.1420322131875955
2018-05-01,0.5067291559920318,0.4104196554584197,0.14924972450005553,0.051943147768995335,0.054926110598812826,0.5545053063556175,0.4828677543572646,0.08027570111212784,0.9485444558545802,0.8887903837387446,3.241949723906386,2.0466555627917353,0.0901226756208404,0.003487513661754469,0.240968515109783,0.00871968641744663,0.060362246001698976,0.0013526769534983286,0.8610617460805658,0.9454984542874468,0.9514748156885482,0.23642403541939655,0.4039528648775453,0.1081435839576936,0.30880680486406187,0.49327632841984875,0.541940462147034,0.25052865827828746,0.33374616007854063,0.1450596462567051,0.20184755272689828,0.11863553101271249,0.8864263511993762,0.12523998990404966
2018-06-01,0.48530490304899593,0.3827814583385571,0.13678123322115332,0.039118716301183055,0.04208574961140559,0.510184498975582,0.4246286577027261,0.06935580345815734,0.9445833059506938,0.877640099142573,3.22352585107416,2.014082436699559,0.09650770184274043,0.00404282400544023,0.21207507822633181,0.009781622171787421,0.06366129585407386,0.0022763169053131964,0.8602049430218253,0.9434427882130744,0.9386949189030521,0.19773785241536143,0.40743703426885197,0.10760859642339558,0.3061815837222043,0.48556860867555995,0.5062605423384284,0.2383974942757296,0.33791216445344474,0.17675489500687414,0.19928135174938338,0.11433802486129152,0.8849761389849834,0.13993864390220448
2018-07-01,0.49260092250419907,0.40276554503437806,0.13666901043255114,0.04527346631397084,0.04796367883818571,0.5254078487660322,0.47762346542333534,0.08031646721674002,0.9445544307149727,0.8865134568389272,3.227002501333313,2.0430137061848517,0.09509414187816602,0.002597154063168442,0.2304533853394913,0.009234551085355635,0.06196527139457473,0.0022587989899235314,0.8637943044053815,0.944461782494503,0.8759076360135735,0.22498119144622053,0.4050126197616336,0.10707784783964713,0.3089807048954806,0.43315670460833244,0.5183162155774266,0.2552169701707525,0.33843016647599555,0.1704470640153695,0.20117279015433606,0.11426372546582332,0.8348003892622885,0.17141503993007745
2018-08-01,0.5012505344846417,0.39044184037830026,0.14008513948704204,0.04161611134196275,0.044597845431608246,0.5239195805217342,0.4327232189907642,0.07036510644761274,0.9473838993688589,0.8820085347092405,3.236213043747727,2.0905990325936763,0.09690219918061027,0.0037889014975261617,0.22249446295535433,0.009193803495583124,0.05846004831731282,0.0024646899138152244,0.8666976092046844,0.9372173324850199,0.8429343897386204,0.21736501607084605,0.40517774317864397,0.10616325169072192,0.3102290379050126,0.5022367792570855,0.5434437654420621,0.2740115324750822,0.33465697659722043,0.1545615684327381,0.20161147013366704,0.1177957194028502,0.8848272905492718,0.1258366362393303
2018-09-01,0.4991922164711192,0.4037278062312323,0.14410562442886243,0.046159580349173904,0.04912805606966734,0.531242763118427,0.4642271121017887,0.07370039358863092,0.9462968915357505,0.8845386844128563,3.23985888658652,2.0888827833462233,0.09744194847503354,0.003061929424768011,0.223775383157223,0.00975146165676153,0.059624045705734305,0.0022303733335223568,0.862142077876142,0.9374924106657427,0.9127261286436641,0.22193796562987136,0.405572884481251,0.1052466578344022,0.30947049652413244,0.49102941950974577,0.5374044505198404,0.27510103238050704,0.3361558646811207,0.15135826923299855,0.2016691656210947,0.117553173973228,0.9143250512041726,0.13567434562738434
2018-10-01,0.53664131213489,0.4203635049739333,0.16248240727011803,0.07131330433320447,0.07389341540157748,0.6226602067580349,0.5490595287293318,0.09702110036860234,0.9518857927574707,0.8923542692778877,3.235230539881969,2.0970021327200183,0.06446829618278492,0.0023301080451886345,0.2934969622668312,0.008342503324685677,0.06056638259098086,0.00031037383471476336,0.8753750696206851,0.9399042288283047,0.9376327066022424,0.2918067709024516,0.41600270180399246,0.10564412016539168,0.33453225026818123,0.4086115834976707,0.5306033891507228,0.2781297973074026,0.33599050997771995,0.15361769630669392,0.20352523254493418,0.11956232832448994,0.8851423184512548,0.1459639492931838
2018-11-01,0.5037951372494934,0.3613756937398406,0.15381492414548598,0.04557172568416169,0.048590859057935566,0.5390192917203768,0.3998047506152991,0.0807738854869911,0.9467182665588685,0.8703431375118819,3.259980109896651,2.1286552847937195,0.06264518531115264,0.0033339635535346093,0.23606991222384355,0.007898084050399847,0.05854882744097596,6.307157262574122e-05,0.8551655875239053,0.9346371196238363,0.9450409052359214,0.22823046475255582,0.4170697978826745,0.1062073491246046,0.34862861124151157,0.47704328178866157,0.5262033949338084,0.28646292105034354,0.3378698865189591,0.1539228542379768,0.20358332506417537,0.12383299683093149,0.8698925892852678,0.14080339922080584
2018-12-01,0.5022060919369967,0.3791005008495981,0.16190091584098393,0.052882646923275343,0.05579205046746728,0.556135352318043,0.4420472818291281,0.08079775179612039,0.9465013997684069,0.8806854114654925,3.2383443722936507,2.1149082731038886,0.05938316295442425,0.0037806718632256786,0.25573852599389574,0.009518494262447856,0.05553791970588742,0.0016555928167747078,0.8248021519337638,0.9358881014318705,0.9397644627016793,0.2545466295422655,0.42109983824652414,0.10560141634663528,0.3583505184451107,0.4715828986088939,0.4629888511668007,0.2765504379661473,0.34739652096249324,0.15194227112538272,0.19129638679654867,0.12610912137221886,0.8943572820334076,0.1219282007234579
