iso,freq,period,px,pm,tot,px_2021,pm_2021,tot_2021,px_direct,pm_direct,tot_direct,base_period,cov_x,cov_m
SWE,m3_sa,202505,162.80616968556672,199.29007693976396,81.6930637920198,114.65998831035657,137.1301017752096,83.61401823963702,,,,201704,0.9145551908705237,0.9742499752398942
SWE,m3_sa,202506,166.8345751936493,174.82991899392883,95.4267874478869,117.49708551225132,120.2992389442223,97.67068066551093,,,,201704,0.9145551908705237,0.9742499752398942
SWE,m3_sa,202507,170.40807644792005,213.28510888440005,79.89684668528865,120.01380593404537,146.75998493038205,81.77556436175422,,,,201704,0.9145551908705237,0.9742499752398942
SWE,m3_sa,202508,171.72943229770036,216.86581730603362,79.18695275768687,120.9444011724337,149.22384523805997,81.04897778199492,,,,201704,0.9145551908705237,0.9742499752398942
SWE,m3_sa,202509,174.5043965669475,221.30316858362454,78.85309446032942,122.89873356221992,152.277155476343,80.70726904359125,,,,201704,0.9145551908705237,0.9742499752398942
SWE,m3_sa,202510,177.3640550110815,181.01880329800687,97.98101179527264,124.91271377199499,124.55776675215593,100.28496578663403,,,,201704,0.9145551908705237,0.9742499752398942
SWE,m3_sa,202511,180.29983891213357,180.05739200929372,100.134649791455,126.98030708511381,123.89622639905086,102.48924505265364,,,,201704,0.9145551908705237,0.9742499752398942
SWE,m3_sa,202512,179.10212575954083,232.87612962061422,76.9087523273947,126.13679005906576,160.24042865688682,78.71720708458342,,,,201704,0.9145551908705237,0.9742499752398942
SWE,m3_sa,202601,180.741825368813,244.6800371793037,73.86864390426906,127.29158620957251,168.36261451643415,75.60561266833224,,,,201704,0.9145551908705237,0.9742499752398942
SWE,m3_sa,202602,185.86187129039354,329.28505740458087,56.444064834084365,130.89749627213791,226.5787345176956,57.77130698111253,,,,201704,0.9145551908705237,0.9742499752398942
SWE,m3_sa,202603,188.93051222765925,260.1948746842367,72.61115825472682,133.05865720771612,179.03826519983653,74.31855813571501,,,,201704,0.9145551908705237,0.9742499752398942
SWE,m3_sa,202604,188.12487917552855,258.7455631285458,72.70651403675176,132.49127160729233,178.0410041009011,74.41615614131541,,,,201704,0.9145551908705237,0.9742499752398942
SWE,m3_sa,202605,193.64926634137245,211.7064205798881,91.47066291657333,136.38194828791757,145.67370059955462,93.62153067204675,,,,201704,0.9145551908705237,0.9742499752398942
THA,m3_sa,201704,104.50231958542702,109.03429103918361,95.84353563400715,116.10458326773198,47.170061767894325,246.14040965016716,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,201705,105.20793428256698,111.35658249586527,94.47841512779311,116.88853811853366,48.174723974716585,242.63457779203875,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,201706,105.47272181117059,115.39530563581897,91.40122401862386,117.18272341303216,49.921943295898565,234.73189478715574,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,201707,106.64686624024446,117.35207186598126,90.87770206736326,118.48722603244352,50.76847316335938,233.38741279688142,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,201708,105.32437347345574,117.97461623616726,89.27714862204964,117.0179048520933,51.03779629202884,229.2769542449256,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,201709,103.51774083786974,118.02412198122423,87.70896923455848,115.01069266671087,51.059213307079304,225.24963707336394,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,201710,100.5976689195615,120.40111117017388,83.5521100609924,111.76642273536416,52.087538669639585,214.57420640324818,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,201711,98.503080543558,118.40585092552138,83.19105835869341,109.4392848165305,51.224355646333095,213.6469721007896,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,201712,99.07843114075119,120.37721582051402,82.30663125527015,110.07851312825566,52.0772011408798,211.37563217053486,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,201801,97.88185024987608,119.92253354856422,81.62089922010989,108.74908306170468,51.88049796935249,209.614570634897,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,201802,97.97271808751256,119.52646152824417,81.96738766868084,108.8500394085406,51.709150575014704,210.50440434257635,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,201803,97.08712903246632,123.77465394453338,78.43861884354254,107.86612872990197,53.54698981593984,201.44200281038476,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,201804,98.14918573948817,103.65410854369932,94.68914172187363,109.04609920198962,44.842504646040474,243.1757549287966,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,201805,96.18293656231029,101.84853246034875,94.43723364375019,106.86154921092326,44.061382170106064,242.52881763528669,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,201806,96.43456684646816,105.91810794724381,91.0463458188856,107.14111649130125,45.821948733674255,233.820514954581,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,201807,94.7108742233071,129.50630512045535,73.13224953427202,105.22605264881707,56.02659817972608,187.81445968085643,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,201808,97.05204824904284,136.30296838442374,71.20318023839431,107.8271531381998,58.96694862288853,182.86032371759146,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,201809,98.42933715686654,138.33634972827028,71.15218621151142,109.3573541453786,59.84662347263333,182.7293634959799,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,201810,101.18083679261473,141.2592663018193,71.6277518930534,112.41433622804625,61.111126171762756,183.9506866754304,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,201811,103.50496747795334,151.03322493198482,68.53125696320463,114.99650115750892,65.3395044911675,175.99842859698143,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,201812,102.27408900355724,151.0094372917659,67.72695192946988,113.62896565313041,65.32921355931711,173.93285402090208,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,201901,104.57217873031043,154.12620055943324,67.8484114645945,116.182198453082,66.67757758728092,174.24478011517374,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,201902,104.70140646088824,163.1741488763315,64.16543746781892,116.32577356093503,70.59187167690297,164.78635683914837,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,201903,107.89207581359851,179.67556440459276,60.04827432774751,119.87068373145733,77.73066060566347,154.21287146853803,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,201904,107.98220875235863,161.52741926852767,66.85069893480191,119.97082358801703,69.87946884862932,171.68250641385671,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,201905,106.47758795812696,154.41788187465676,68.9541824207616,118.29915380132462,66.80376381295822,177.08456387659047,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,201906,103.0723086477612,148.14990444192452,69.57298355070222,114.51580682100189,64.09213172140369,178.67373692418334,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,201907,100.79146136216595,157.14018663029432,64.14111089183017,111.98173078669056,67.98147847731376,164.72388258525478,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,201908,99.41230407047571,149.93064774773836,66.30552563058296,110.44945396022786,64.86251112156705,170.28242053907,,,,201704,0.9387319831695115,0.9738236527209496
