period,hhi_exp,hhi_imp,hhi_F,hhi_flat,hhi_bilat,mu_a,mu_b,aligncov,frag_exp,frag_imp,effrank_exp,effrank_imp,crossbloc_cnus,within_cn,within_us,clip_R,clip_C,clip_F,a_1,b_1,hhi_row_1,w_1,a_2,b_2,hhi_row_2,w_2,a_3,b_3,hhi_row_3,w_3,a_4,b_4,hhi_row_4,w_4
2017-12-01,0.4752116593614717,0.3578018957482473,0.1330786890399396,0.023039444395619797,0.02503917858886413,0.4952917179977297,0.32841089557149405,0.01046727880800194,0.9283241814125338,0.9614794159589541,2.882437160993007,3.1484151114459475,0.1530264900186687,0.0027299061222413436,0.09303031988925607,0.053589765032291334,0.003954885235302424,0.0025684515015710267,0.08273832015698243,0.4071618094903631,0.4022428869417366,0.2804884539050256,0.9067984519480287,0.6529184972041195,0.5227806594384659,0.1473054343999613,0.6107588033121465,0.520136111701803,0.41989182654012214,0.44072192585967607,0.37459546667251375,0.07377245268334318,0.49345710936497544,0.131484185835337
2018-01-01,0.46720824877707406,0.36124912651631663,0.1395833897197168,0.02515220785646715,0.027182372953725317,0.48898159994061763,0.3406289007037558,0.013633584312744584,0.9238154813997217,0.9616009871001466,2.8792277261088133,3.1508692642498137,0.15618499087789928,0.0027413951859446054,0.09220872539239727,0.05577634465967714,0.0037491307652411958,0.003020326719882761,0.08268312287159534,0.4048767384401355,0.4045701833836335,0.296660763489774,0.9066395305125193,0.6509825007184689,0.558750662608401,0.14046280323624422,0.6176768518577908,0.5345698129681726,0.4536260877731923,0.43137817952753466,0.37170048388034194,0.07460977207008666,0.49388283181839,0.13149825374644736
2018-02-01,0.4791080073850056,0.34968968587090143,0.14328846333383025,0.025932205775673216,0.027958291579847472,0.5133267914761458,0.3262220950806877,0.013520479350883352,0.9257268329150667,0.9590089158447889,2.8777231311304523,3.154438446651196,0.15611720045454747,0.002407672172259053,0.09034471941219034,0.05618374798962596,0.003871621878771526,0.0021097568276212996,0.0838367320830015,0.39747099334691743,0.4000414838034896,0.28016808264887155,0.9049131506771327,0.6437915334573683,0.5506390207478471,0.14057712461776253,0.6249990362120857,0.5392222193494441,0.46099597716710905,0.44931330445939144,0.3662352997377272,0.07599282913647872,0.4701782597534715,0.12994148827397445
2018-03-01,0.4928936570218496,0.3628298434302757,0.13870115920617795,0.02657201358067441,0.028772407477063663,0.5321000790749968,0.3485546899563605,0.006111466057303533,0.9260240213577994,0.960537472877558,2.8712220645923847,3.1655146445065623,0.16453655724385985,0.0021789369916413,0.09063016731287818,0.05713206914598247,0.004018400346494963,0.0018701742433628154,0.08564468188916972,0.3929550941092017,0.3914784254953988,0.26481160487353284,0.9039414140811804,0.6324849422454885,0.501476613982829,0.15117007239644856,0.6380821082274808,0.5423987490713319,0.45685599360688156,0.44541328590983775,0.3560823977215681,0.07792466782687348,0.4763689316267947,0.138605036820181
2018-04-01,0.493968142389149,0.3656002065457277,0.13314806681666327,0.026585033607343014,0.028733739970428378,0.5337355322091707,0.3505226943608569,0.012578769781160654,0.9249397245914335,0.9601522012689758,2.8646929693097287,3.165069700742004,0.15487779286364983,0.0023226139692145067,0.10476439330537371,0.05581126191003452,0.004262229701852935,0.0024204632980943737,0.0864994963877822,0.3836724222521655,0.3905024676517964,0.26898651438772847,0.9068341907720527,0.6288893947655372,0.5769292397251876,0.16336556196723134,0.6440142733622007,0.5439619780286724,0.4478270455494613,0.4209073526901561,0.3508581433365186,0.07976281100577329,0.47175034925357234,0.1467405709548841
2018-05-01,0.49482433118552627,0.37723486596590283,0.13010255623349645,0.027194202014055917,0.029481656443790402,0.5415997653924639,0.3668666655418309,0.01032637370073497,0.9215786282150225,0.9614523030257982,2.880077547165822,3.1607942521514203,0.15953141963567266,0.0020890389168324486,0.10400568032923052,0.052994853829637104,0.004379347482926634,0.0018912030669274256,0.08826118270236598,0.38211479138874993,0.3675269232991094,0.25915388881835577,0.9088288884814809,0.6336005055592278,0.6063856147039173,0.15632333786506677,0.6463881568957973,0.545270101270443,0.4453387081654275,0.4172548598208156,0.3597303033675399,0.0802448016913275,0.467027351040779,0.16726791349576178
2018-06-01,0.48301265891549605,0.3693211094004129,0.11927763849414873,0.022796586265927773,0.02512279596839996,0.5143163497584731,0.3509244527243513,0.010635862055525469,0.9174760331311181,0.9598310233043466,2.899929333611495,3.1658187567286817,0.14047204604419386,0.0019447233553406792,0.09933278903117536,0.04807544461159015,0.00469502418629454,0.002103950876224595,0.08797848414507567,0.3839057716916244,0.356359229092154,0.2792809020583427,0.9085708848085639,0.6297738780424741,0.5985195710277599,0.1511334325584817,0.6527907435560066,0.5377042153359001,0.41316463981694784,0.3886663919482966,0.3725898721731444,0.07985939841125929,0.4704333997186075,0.18091927343487907
2018-07-01,0.47924900743901133,0.3849955045197822,0.12024690411124324,0.024362969178379053,0.026694143170497585,0.5075927076124707,0.3801290503957826,0.009657136585596388,0.9180734508294252,0.9625124855011826,2.89930016894935,3.1584101658834185,0.13787710621569954,0.0024913583993678165,0.10789273091039522,0.04857932942125568,0.004547679532025142,0.00201149900438549,0.0851990825014348,0.3920772848581054,0.35912220158302255,0.2916810806635872,0.9082929789091445,0.6381244794009242,0.6000554689322457,0.16480485887145624,0.644974743065907,0.5409682432952498,0.4306996477694531,0.37166873552666835,0.3781889533613196,0.07745684232887343,0.47068899859594643,0.17184532493828822
2018-08-01,0.47332045064735245,0.35153543855857405,0.1366863532566538,0.023273771758535042,0.02568449570971573,0.5135035977403257,0.32888601335600554,0.001387212524579684,0.9140206140814389,0.9590134524641293,2.9029064057446083,3.1698957221945663,0.16004841190723254,0.0025023184108327458,0.059025200788878025,0.047850053782532945,0.0042980843896276676,0.0021210491818504135,0.08559787471286817,0.39340966259385884,0.37398742073497726,0.27676524144286685,0.9044843200157292,0.6297584966336008,0.4654226494401533,0.10213379964133557,0.6489608429860444,0.5439453927231926,0.4385868884772458,0.45272387089340005,0.37684134888297166,0.07854410417708817,0.4688408692322169,0.16837708802239737
2018-09-01,0.4940369567813172,0.39031514300327425,0.13306646320509002,0.028917417582216005,0.03118537881739667,0.5378278628506592,0.3850770867754434,0.010210408058069415,0.918890587960951,0.9671089274041755,2.893890430330007,3.168558277563021,0.16748602324499332,0.003064906804895834,0.09745735453993028,0.05022123794425659,0.0034934617913995702,0.001661939730799267,0.08979765337122107,0.40976562554718216,0.37982148259958787,0.2598218262795024,0.9081277592518132,0.6443645163170544,0.5815055428862128,0.14941023010451215,0.6497618837844348,0.5542149358642106,0.46094180546943986,0.41846756048279715,0.3663237275677742,0.07762182364531754,0.4623725454729525,0.1723003831331884
2018-10-01,0.45367194827423357,0.3897243128916203,0.10845903963908317,0.017591429463929716,0.020289310219998982,0.43993481858571404,0.36632023474944864,0.0010371951588083184,0.9035320451791915,0.9621090833048562,2.928544497384477,3.162458385038042,0.09516892261578767,0.002750946319302391,0.09711856137208598,0.04818258119588527,0.0030663419794958735,0.005399045589292087,0.08721049625509135,0.47170642254119133,0.33816275708970817,0.33558381463720266,0.9066987462945785,0.6554001789571333,0.48413786422559635,0.1743785183103149,0.6392203152612768,0.5573393916502861,0.42313896481210866,0.29507091529055285,0.39843413881292156,0.06494363404738525,0.4949316764166578,0.19496675176192968
2018-11-01,0.44410112552708614,0.4163526798465691,0.11433131919049029,0.01902882514608132,0.022306900136481757,0.43647761096263116,0.39323382664682244,-0.005201956205372088,0.8945099495215234,0.9632398170192071,2.978536366947588,3.1557483193475706,0.09946503010632757,0.002965031015361644,0.0882979637997482,0.04497293743852031,0.0029481488115400594,0.0042317135485139224,0.08849825810661333,0.5058042422322914,0.33915735950387504,0.3360398204316542,0.9033435609392689,0.6763648601859162,0.6067784413965667,0.13050920278132386,0.6373232117518233,0.559898975910031,0.42457324656228823,0.31505420901690995,0.4380842234932818,0.06208853366072103,0.49384307249738624,0.21839676777011202
2018-12-01,0.47900414593055113,0.4127539625910751,0.1245513403471282,0.020351052825241724,0.023826480274667966,0.48646557675882607,0.37522041732991,-0.019136924561343888,0.9095205304643794,0.9555060921754709,3.007650528592465,3.1867147163585274,0.0986711970088405,0.004591722758021472,0.0839102640491327,0.03901619580199048,0.004377637794077772,0.0009628052032231876,0.08612726548254902,0.44950087726343607,0.38648340077683446,0.2889199788683981,0.9088653158472466,0.6537643385611596,0.5950819988890041,0.1270756124906485,0.6493759758931037,0.577933643921867,0.4504722581142369,0.3545059339243207,0.4724127463435602,0.0777599519309792,0.4949229137226422,0.2294984747166329
2019-01-01,0.4881722068099544,0.4144789587685692,0.11411664455631654,0.022903264789677687,0.025555064600367442,0.4936564086163539,0.404102775749123,0.0012125502029854407,0.9305410031452002,0.9562926711743613,3.0458744872741104,3.197441012106415,0.11011315212851237,0.002913490191448767,0.11582921356156597,0.03485837550992669,0.005416914983251692,0.0003084172360320359,0.08643831779183649,0.4277647648356005,0.34708178525880756,0.32834307182917866,0.9122839959927019,0.6443506190470358,0.6330111355083389,0.17413476223954416,0.6500719671275671,0.5816403153221288,0.4048721843682052,0.33034616310126474,0.5155144622799326,0.08481523960700824,0.4766086807631251,0.16717600283001244
