period,hhi_exp,hhi_imp,hhi_F,hhi_flat,hhi_bilat,mu_a,mu_b,aligncov,frag_exp,frag_imp,effrank_exp,effrank_imp,crossbloc_cnus,within_cn,within_us,clip_R,clip_C,clip_F,a_1,b_1,hhi_row_1,w_1,a_2,b_2,hhi_row_2,w_2,a_3,b_3,hhi_row_3,w_3,a_4,b_4,hhi_row_4,w_4
2019-08-01,0.3197825411048992,0.19316687673230815,0.14073254030447738,0.006371652502364318,0.009441515553905041,0.295125824576374,0.14412633101449768,0.0027395034954616412,0.8672287928310695,0.8343509555451287,2.812249377084004,2.5033868403457373,0.07253252065027216,0.004568397121087962,0.03056848084737971,0.25549782525281595,0.07488286901370829,0.0461006797032752,0.3290810777382123,0.58350274346663,0.3971603472562111,0.4234833484684435,0.49757441330711827,0.22396513217716302,0.3002246393509578,0.2822160703349775,0.1857520113178825,0.1558104716263694,0.0,0.0,0.1359110084027757,0.08348422529688222,0.5264217088648225,0.29430058119657904
2019-09-01,0.26585623762256544,0.20032773213748012,0.14602806206475846,0.0055707895060030784,0.008326993047996518,0.24067212196928436,0.15225232032330277,0.0015058710822695442,0.812984334850313,0.853945748087003,2.7454251632682136,2.6936657453469963,0.06967782780772439,0.004530013819101647,0.03518349407288235,0.2548531332065783,0.06925298539298028,0.06420644676046562,0.25645560463062916,0.5148290245137802,0.384083603614957,0.4599681388478767,0.5147648697936592,0.2504701453836739,0.37952082503201456,0.1854414366262539,0.1970906968187034,0.16289589979432012,1.0,0.008799181510127872,0.1466256236762823,0.08429606598271382,0.43186382899182274,0.3457912430157416
2019-10-01,0.2752153568191063,0.2143647913630735,0.15329093723806123,0.007629907115025335,0.01031981539430935,0.2505813506576007,0.1864638534786407,0.0030496618728864666,0.8232957332889401,0.8715952496605178,2.7623616086654135,2.801191025489302,0.085510177704099,0.005609805354960994,0.035923010274149486,0.25558872623610435,0.060768282438579554,0.04491585329581623,0.24524925961012423,0.49830506216154663,0.3670633935232114,0.5111158192552921,0.5114320803828717,0.2776729651181695,0.38945574257023086,0.20925044088417372,0.20494352203157645,0.1737776565750577,1.0,0.0011976768481003204,0.15300365799199644,0.08373048632879974,0.520407926567694,0.2784360630124337
2019-11-01,0.2593329067125868,0.20257009123005854,0.15460361363910996,0.006198904718201464,0.008975349562091877,0.2353858445116555,0.16493869190539204,0.0012712377846056042,0.8067443473591855,0.8599765350751198,2.773670063930078,2.8072112538805976,0.07556086799681894,0.00492797434920361,0.0342316329586893,0.25787839964900194,0.05539760591179859,0.04447014567856144,0.24015791993920388,0.5024782060627874,0.3625650031965042,0.5373293030715305,0.5094733417979564,0.2754683989925228,0.3659813537704588,0.1652445139175662,0.2096313711955385,0.17424234268820601,1.0,0.00400496236314723,0.15425530025910097,0.08453966955353516,0.46359177267645435,0.293421220647756
2019-12-01,0.2578259603516899,0.21245190773520892,0.14407372670414775,0.005936748330330477,0.008936461250972721,0.23466594822785902,0.17375883647409923,0.00043103957057122333,0.8069386736571906,0.8595858009650797,2.7842307116399656,2.8106680121149292,0.07389960419285273,0.004476339240212318,0.03552713017939998,0.2543501615326342,0.05754626140109048,0.06068905948304366,0.24284560843827177,0.4981145241203661,0.3611308206393765,0.5203985613431126,0.5064659517080365,0.28366628151304174,0.31506781172332443,0.16292570144038798,0.20374051710551477,0.16436841282392303,1.0,0.006101902618334395,0.15355424233059245,0.08569885267125121,0.39265077493999456,0.310573834598165
2020-01-01,0.28434136670257365,0.21354034778176292,0.14507557845399305,0.006720133045315073,0.01003803586804648,0.2553709266884461,0.1690521093377675,0.0031506070786237045,0.8237680950488557,0.8662234603744781,2.8138614433866147,2.8166087365246124,0.07574998868209519,0.00988689630410492,0.03721394778654265,0.2536905488973431,0.05598772555473464,0.024474248837557954,0.25412465183382077,0.506668109390996,0.33716721294131047,0.5318892136770258,0.492717322121122,0.292814117539131,0.29838049094109087,0.22750015380493183,0.20381676937068677,0.16205955081410175,1.0,0.01155943064428165,0.1516077313896053,0.08621544127377526,0.650196591718212,0.22905120187376085
2020-02-01,0.259197553868639,0.20090215654594706,0.15797934875576672,0.0054608721596369255,0.008427746023790303,0.22011495650307003,0.14652530669601876,0.0023145885608789885,0.7945469622367324,0.8775865577218624,2.832716342287569,2.790156177777298,0.06222035436914268,0.005851263682146835,0.03522191772353821,0.2562833511372512,0.05273520762095463,0.03908689203160655,0.25627667484365774,0.5258513406941807,0.3874835457365898,0.3992356221339809,0.46578739259023677,0.29621997953562834,0.33114242503109304,0.20815868345330657,0.20239223135540446,0.15953416869649598,1.0,0.023891261965411775,0.149410153417493,0.08615435138402858,0.5980088052367233,0.36871443244730073
2020-03-01,0.2672025658010942,0.2029764475450861,0.1575394903280615,0.006895889047405684,0.009815791206345344,0.23592318974797247,0.17050377953995252,0.0035466518262106395,0.8017902061933887,0.8640820231527506,2.84231878853968,2.7512916884694123,0.08151207958744386,0.00833135383927376,0.03506878770423166,0.25681172066289865,0.05421548089103229,0.027392733112338228,0.253072735368162,0.5354865826706655,0.34195228551831913,0.5250362561832196,0.4588739897051552,0.2919201587892954,0.30342413803847657,0.1996325108945751,0.20453057169607514,0.15207668868447022,1.0,0.02034715289776443,0.15123462889931286,0.08656536240176553,0.7808658531112218,0.25498408002444095
2020-04-01,0.28969101415611775,0.23026664399566188,0.15177240754826046,0.010481273821459115,0.013751984933422487,0.27178213946218804,0.24232802371441575,0.0031987236531640234,0.8274676389390921,0.8596943938595366,2.868109412491156,2.7440498162746265,0.10832735380292675,0.0092193673271759,0.042064268169427516,0.24828359816276205,0.061563807029845014,0.04136648782293391,0.2779533952721324,0.5166964521832693,0.3272015368875666,0.5869856329205629,0.446133927181246,0.2889145556075786,0.2945613581268577,0.21991226431014305,0.20396025217002647,0.1392220760026833,1.0,0.013013917790336026,0.14310611463298245,0.08657205088679526,0.759121965204371,0.1800881849789579
2020-05-01,0.2981235288160262,0.23297007960615346,0.1556223049918104,0.011344756777517163,0.015106450139865703,0.28809717161298715,0.2395648218996626,0.0038813503315149184,0.8357275603494394,0.8445792430252546,2.907540202740592,2.6982731365369115,0.11319755682604024,0.008680397885778821,0.04066137115426628,0.238994208989055,0.07115816424528672,0.05307633830777613,0.31363578210613124,0.5224154065752291,0.3256922097355053,0.6010490796586591,0.44191067844706744,0.2835003086789973,0.28040304697029594,0.17724686217271796,0.20273137652988169,0.12870569223527928,1.0,0.009525634731816598,0.13834867844134663,0.08799005499548208,0.6455561281841167,0.21217842343680637
